SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
002092.SZ,002092,中泰化学,10097478,通用,2020-09-30 00:00:00,三季报,2020三季报,058001001,2020-10-28 00:00:00,2021-10-29 00:00:00,CNY,64976687910.27,0.7165851834,64976687910.27,0.7165851834,,,,,,,,,,,65724657786.65,2.8453562752,62381743887.61,3.8928731977,,,,,13417977.64,-54.8233274813,,,,,,,,,,,,,176163647.08,-10.8852244976,1800918346.28,-9.0527875159,486840401.07,-18.7766159011,,,865573526.97,-17.9592503811,861049671.19,-17.2154395782,37180518.85,70.0942807318,,,,,,,62090625,3763.1529110534,46745092.39,494.8066165972,-49221939.83,22.0289402638,,,,,17324036.43,631.5343567276,-87605908.02,-52339.5326587965,-11848259.63,-122.9417532612,74165838.55,167.7980616336,,,0,,-647098451.66,-195.7108680553,18506157.48,289.3240831201,,,28344664.23,406.5130229919,,,,,0,,-656936958.41,-197.2873102183,73389280.25,-74.0695942551,,,,,,,-730326238.66,-286.1982345072,,,-730326238.66,-286.1982345072,,,-452050473.51,-204.2917537431,-278275765.15,-575.1403437929,-520484844.52,-226.4074474625,,,,,-0.2106,-204.309063893,-0.2106,-204.309063893,-22742309.5,-62.9015142931,-22742309.5,-67.7352606582,0.0,100.0,,,,,-195614.71,98.8583999471,,,-195614.71,98.8583999471,,,,,,,,,-22742309.5,-735.8496805828,,,,,,,,,,,,,,,-22742309.5,-735.8496805828,,,,,,,,,-753068548.16,-299.0824331101,-474792783.01,-213.0756504114,-278275765.15,-568.6141022703,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2020-06-30 00:00:00,中报,2020中报,058001001,2020-08-26 00:00:00,2021-08-18 00:00:00,CNY,41544960184.38,2.7020322048,41544960184.38,2.7020322048,,,,,,,,,,,42187871046.4,5.7990974694,39973064043.72,7.0219843238,,,,,5715457.63,-69.2446721212,,,,,,,,,,,,,111105943.12,-4.2170876803,1176472357.94,-11.6531215017,324812939.57,-12.0042784419,,,596700304.42,-13.4926916361,601713581.62,-10.9227592827,30272094.53,85.8357574131,,,,,,,61959370,3755.4092760788,180174179.59,1328.2567332286,-28144801.04,52.9070592021,,,,,16904233.53,647.2317039172,-35787586.51,-10.2626006517,25025983.15,-34.8989369738,50942993.8,186.2472379509,,,0,,-343691688.46,-158.6343160299,7163718.21,161.5478783009,,,17458558.04,419.7234920057,,,,,0,,-353986528.29,-160.454599539,52674696.59,-76.9237121706,,,,,,,-406661224.88,-213.8221364582,,,-406661224.88,-213.8221364582,,,-275615584.53,-173.7904852171,-131045640.35,-707.2689380893,-304271649.15,-185.1243226684,,,,,-0.1284,-173.7931034483,-0.1284,-173.7931034483,14038280.02,161.9486763336,14038280.02,163.0683685567,,,,,,,-195614.71,98.8583999471,,,-195614.71,98.8583999471,,,,,,,,,14038280.02,373.9875024844,,,,,,,,,,,,,,,14038280.02,373.9875024844,,,,,,,,,-392622944.86,-217.3351476686,-261577304.51,-174.4699450777,-131045640.35,-687.7457530746,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2020-03-31 00:00:00,一季报,2020一季报,058001001,2020-04-29 00:00:00,2021-04-29 00:00:00,CNY,15835970184.12,-14.380629285,15835970184.12,-14.380629285,,,,,,,,,,,16046978416.4,-11.9383415984,14965914500.51,-11.5980080038,,,,,4463260.0,-50.8839658051,,,,,,,,,,,,,51358465.19,-14.5488176987,580408484.1,-15.7058497296,168721819.98,-12.8737075022,,,276111886.62,-19.1841692402,274565414.72,-17.0372774215,10019525.99,-7.6388977376,,,,,,,16487810,1072.7292839844,239297029.82,1115.0367235683,-365251.64,97.6920682508,,,,,,,9600300.22,128.5191613565,10310546.1,,13139616.18,53.298298741,,,0,,77827070.04,-65.423889506,2122299.82,109.2617443616,,,12931934.7,526.6239275849,,,,,0,,67017435.16,-70.0867874248,62459563.25,45.0062888386,,,,,,,4557871.91,-97.481364011,,,4557871.91,-97.481364011,,,27906813.4,-85.1411126911,-23348941.49,-241.0404952344,28139794.39,-84.4377982491,,,,,0.013,-85.1428571429,0.013,-85.1428571429,14798572.53,146.8846105357,14798572.53,147.489924794,,,,,,,,,,,,,,,,,,,,,14798572.53,205.2942424914,,,,,,,,,,,,,,,14798572.53,205.2942424914,,,,,,,,,19356444.44,-87.0440585948,42705385.93,-72.7384768123,-23348941.49,-222.1120616475,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2019-12-31 00:00:00,年报,2019年报,058001001,2020-04-29 00:00:00,2021-04-10 00:00:00,CNY,83143775108.77,18.4002582399,83143775108.77,18.4002582399,,,,,,,,,,,82568688097.08,22.8198036281,77289874687.86,23.8109848306,,,,,58899444.28,66.791950446,,,,,,,,,,,,,266962931.89,-11.8190153497,2747221237.98,5.6741128794,834842989.82,1.9273123432,,,1370886805.25,31.1881275751,1342647972.15,23.0613474934,37159848.97,-61.9274499285,,,,,,,-63654375,-3580.5112965312,-39892561.88,-135.8460753647,-85950494.81,-1545.4820942781,,,,,3645692.5,-46.5668674928,-24449537.21,81.8457884246,-42390174.0,,42848508.69,-15.7398724126,,,0,,451194564.79,-85.1151921306,9170542.01,4.8261249013,,,6482752.81,-81.5313605986,,,,,0,,453882353.99,-84.8952041888,222608556.16,-49.8268510888,,,,,,,231273797.83,-90.9701296007,,,231273797.83,-90.2850770512,,,382967493.3,-84.2271283315,-151693695.47,-213.8887451327,347326256.73,-85.5094197623,,,,,0.1784,-83.5211527803,0.1784,-83.5211527803,6428429.87,-83.6869377842,6092618.52,-84.539018733,335811.35,148798.749612025,,,,,-1306374.14,,,,-1306374.14,,,,,,,,,,7398992.66,-81.2238881303,-873975.01,-183.5226689012,,,,,,,,,,,,,8272967.67,-78.4333609886,,,,,,,,,237702227.7,-90.859768735,389060111.82,-84.232109438,-151357884.12,-213.6364319365,,,,,,,,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2019-09-30 00:00:00,三季报,2019三季报,058001001,2019-10-24 00:00:00,2020-10-28 00:00:00,CNY,64514387369.25,42.7839168056,64514387369.25,42.7839168056,,,,,,,,,,,63906295983.61,49.3551392553,60044295597.53,52.6230258119,,,,,29701119.83,37.9525329762,,,,,,,,,,,,,197681749.28,-9.7928287303,1980179817.6,6.3843813005,599384532.51,5.3176212526,,,1055053166.86,36.058873769,1040109009.22,24.3736928651,21858770.73,-71.1653747403,,,,,,,-1695005,-1366.1101774043,-11839997.21,-328.1883640655,-63128473.56,-148.2008477463,0.0,,,,2368178.1,-64.497851032,-167060.81,-101.0552603311,51644961.46,,27694688.34,-32.5333441329,,,0,,676097150.52,-72.5605293745,4753406.81,-38.9324025124,,,5596038.59,-59.8690369762,,,,,0,,675254518.74,-72.5260349433,283024033.53,-20.8825613392,,,,,,,392230485.21,-81.3229924199,,,392230485.21,-81.3229894923,0.0,-100.0,433447954.69,-78.4438590241,-41217469.48,-146.1639696209,411751724.26,-79.1968688383,,,,,0.2019,-78.4479077711,0.2019,-78.4479077711,-13960772.31,-233.6130154924,-13558454.8,-229.7625941473,-402317.51,,,,,,-17135134.98,,0.0,,-17135134.98,,0.0,,0.0,,,,,,3576680.18,-65.7690123662,0.0,,0.0,,0.0,,0.0,-100.0,0.0,,,,0.0,,3576680.18,-53.1936484841,,,,,,,,,378269712.9,-82.0769426125,419889499.89,-79.2260927815,-41619786.99,-146.6145691735,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2019-06-30 00:00:00,中报,2019中报,058001001,2019-08-22 00:00:00,2020-08-26 00:00:00,CNY,40451935850.24,47.9108184621,40451935850.24,47.9108184621,,,,,,,,,,,39875454569.54,54.0913916711,37350329744.18,58.2197449941,,,,,18583634.2,85.3665512369,,,,,,,,,,,,,115997666.42,-22.8775322038,1331651302.16,6.4167162065,369123559.44,5.771452302,,,689768663.14,35.1407224342,675496430.71,24.534223214,16289703.85,-67.9487081852,,,,,,,-1695005,-1366.1101774043,-14669097.65,-129.9412276235,-59764373.52,-130.1115593728,,,,,2262247.9,-64.3998310779,-32456686.4,-252.7501447046,38441742.71,,17796850.78,4.0412260194,,,0,,586161333.04,-61.1694522253,2738970.11,-61.9494952236,,,3359201.25,-65.8002070771,,,,,0,,585541101.9,-61.1429943852,228263302.05,-1.6122829373,,,,,,,357277799.85,-71.9762052552,,,357277799.85,-71.976205619,,,373511007.17,-69.9504669201,-16233207.32,-150.849041218,357443841.68,-70.4844530712,,,,,0.174,-69.9533759282,0.174,-69.9533759282,-22661146.05,-984.5967447042,-22258828.54,-968.8919450044,-402317.51,,,,,,-17135134.98,,,,-17135134.98,,,,,,,,,,-5123693.56,-300.0076533657,,,,,,,,,,,,,,,-5123693.56,-350.9696848058,,,,,,,,,334616653.8,-73.8063098276,351252178.63,-71.7993443929,-16635524.83,-152.1092641207,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2019-03-31 00:00:00,一季报,2019一季报,058001001,2019-04-25 00:00:00,2020-04-29 00:00:00,CNY,18495779695.51,80.0095655952,18495779695.51,80.0095655952,,,,,,,,,,,18222434948.04,86.6975276354,16929386049.52,94.4365752864,,,,,9087175.04,549.3279720708,,,,,,,,,,,,,60102697.01,-22.6975809938,688551319.68,26.6413924037,193652013.81,24.9925060204,,,341655692.98,33.9381408948,330950342.74,29.2081428929,10848209.63,-50.9024730649,33662631.59,63.0584450601,,,,,-1695005,-360.2095486644,-23575209.08,-37.4158925365,-15825929.0,7.5594974781,,,,,2105965.7,541.3360874487,-33662631.59,,,,8571273.32,-6.9117515749,,,0,,225089140.82,-55.6486330136,1014184.33,-74.6959010721,,,2063747.35,-73.6632786788,,,,,0,,224039577.8,-55.519938121,43073692.7,-41.0679123319,,,,,,,180965885.1,-57.9730650157,,,180965885.1,-57.9731004618,,,187812268.98,-55.7623344628,-6846383.88,-213.3101607021,180821421.29,-56.832006756,,,,,0.0875,-55.7633973711,0.0875,-55.7633973711,-31563816.7,-550.8517065943,-31161499.19,-542.5558455308,-402317.51,,,,,,-17107005.63,,,,-17107005.63,,,,,,,,,,-14054493.56,-189.8062425652,,,,,,,,,,,,,,,-14054493.56,-189.8062425652,,,,,,,,,149402068.4,-64.9081186129,156650769.79,-62.6758246609,-7248701.39,-219.9686628414,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2018-12-31 00:00:00,年报,2018年报,058001001,2019-03-27 00:00:00,2020-04-29 00:00:00,CNY,70222629869.87,71.0284800423,70222629869.87,71.0284800423,,,,,,,,,,,67227503755.92,76.0189714148,62425700590.0,85.0675271939,,,,,35313121.6,2131.0667427323,,,,,,,,,,,,,302744330.82,18.9158733355,2599710717.34,8.9795991095,819057199.32,-9.3266989223,,,1044977796.84,15.5238594697,1091039550.19,12.6271496566,97602731.89,7.5776091945,134676943.19,978.6950789524,,,,,1828880,1466.1101774043,111288506.41,389.0816809064,5946147.32,437.7883759174,,,,,6822906.18,117.6869863762,-134676943.19,,,,50852651.09,-50.3731825748,,,0,,3031242114.44,1.2464699934,8748336.37,-61.4699858802,,,35101409.85,-59.5684215164,,,,,0,,3004889040.96,2.5625142479,443680655.87,-6.9450091303,,,,,,,2561208385.09,4.4104950938,,,2380603521.49,-3.0018869624,180604863.6,14433.289562159,2428013752.65,1.069707716,133194632.44,162.7001806911,2396910620.78,2.09425582,,,,,1.0826,1.1208668037,1.0826,1.1208668037,39406641.04,407.3052223065,39406415.51,407.3034635536,225.53,,,,,,,,,,,,,,,,,,,,39406415.51,407.3034635536,1046392.58,119.3811584813,,,,,,,,,,,,,38360022.93,616.6840615741,,,,,,,,,2600615026.13,6.5740724009,2467420168.16,3.261255636,133194857.97,162.7006255046,,,,,,,,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2018-09-30 00:00:00,三季报,2018三季报,058001001,2018-10-22 00:00:00,2019-10-24 00:00:00,CNY,45183231285.84,68.0384153929,45183231285.84,68.0384153929,,,,,,,,,,,42788146629.73,75.1841960417,39341570695.59,85.1802147308,,,,,21529956.13,169.3461989637,,,,,0.0,,,,,,,,219141944.59,17.3460684989,1861344488.16,9.0013258968,569120841.68,-2.3418135441,,,775438703.58,15.4659092341,836277339.09,16.4570147439,75807368.86,1.6496795289,-15831241.36,-169.0582455103,,,0.0,,133875,,5188694.55,-71.5508085392,-25434431.08,-297.5452476132,0.0,,,,6670520.43,161.457048851,15831241.36,,0.0,,41049445.81,-15.2464166732,,,0,,2463958433.26,-2.7331470551,7783844.47,-51.6513234391,,,13944441.32,-83.1363182791,,,0.0,,0,,2457797836.41,-0.3570386633,357726486.5,-4.2703170252,,,,,,,2100071349.91,0.3416641099,,,2100071020.73,0.3416483817,329.18,,2010786416.62,-1.6907020771,89284933.29,87.7583699547,1979277643.64,-4.7265479458,,,,,0.9368,-1.6895791793,0.9368,-1.6895791793,10448661.95,,10448661.95,,0.0,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,10448661.95,,0.0,,0.0,,0.0,,2807220.0,,0.0,,,,0.0,,7641441.95,,,,,,,,,,2110520011.86,0.8409024467,2021235078.57,-1.1798568615,89284933.29,87.7583699547,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2018-06-30 00:00:00,中报,2018中报,058001001,2018-08-16 00:00:00,2019-08-22 00:00:00,CNY,27348868913.6,62.7890540927,27348868913.6,62.7890540927,,,,,,,,,,,25877795078.03,68.850587338,23606617331.84,78.6231780688,,,,,10025343.88,,,,,,0.0,,,,,,,,150407098.91,25.4891820815,1251355378.77,6.1983065076,348982217.23,1.3089911687,,,510407707.4,14.107677643,542418311.43,,50823860.53,,-21248219.74,-206.1044474718,,,0.0,,133875,,-6379498.71,-137.852925242,-25971912.79,-298.5724722152,,,,,6354598.78,156.0703704047,21248219.74,,,,17105575.8,-17.1634790279,,,0,,1509536606.18,-0.3158454462,7198249.08,148.1021550194,,,9822285.35,45.4428136211,,,0.0,,0,,1506912569.91,-0.2353512651,232003860.71,-2.3394636651,,,,,,,1274908709.2,0.1573377266,,,1274908725.75,0.1573390268,-16.55,,1242984395.72,-0.1105638705,31924313.48,11.8356510015,1211035806.12,-1.5782777856,,,,,0.5791,-0.1035018113,0.5791,-0.1035018113,2561748.75,,2561748.75,,,,,,,,,,,,,,,,,,,,,,2561748.75,,,,,,,,520190.0,,,,,,,,2041558.75,,,,,,,,,,1277470457.95,0.3585897322,1245546144.47,0.0953048749,31924313.48,11.8356510015,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2018-03-31 00:00:00,一季报,2018一季报,058001001,2018-04-23 00:00:00,2019-04-25 00:00:00,CNY,10274887134.11,52.7402683665,10274887134.11,52.7402683665,,,,,,,,,,,9760405067.4,64.8540411604,8706893764.5,76.4695712044,,,,,1399473.83,,,,,,0,,,,,,,,77750085.68,43.0851312229,543701633.89,0.5303902997,154930899.44,-1.2767520927,,,255084691.11,14.6471642619,256137372.87,,22095226.19,,20644518.95,70.6431862574,,,0,,651400.0,,-17156100.83,-226.2719159507,-17120124.37,-235.1927998942,,,,,328371.62,-60.1215537913,,,,,9207685.68,-19.2379250796,,,0,,507513423.18,-39.016104778,4007984.37,482.1346746807,,,7836007.09,606.6138764538,,,0,,0,,503685400.46,-39.4454944124,73090389.98,-38.8473095687,,,,,,,430595010.48,-39.5458720761,,,430595373.65,-39.5458210882,-363.17,,424552848.12,-39.1341116402,6042162.36,-59.0237678967,418878450.68,-38.4189676675,,,,,0.1978,-39.1384615385,0.1978,-39.1384615385,-4849617.26,,-4849617.26,,,,,,,,,,,,,,,,,,,,,,-4849617.26,,,,,,,,,,,,,,,,-4849617.26,,,,,,,,,,425745393.22,-40.2267424417,419703230.86,-39.8293755255,6042162.36,-59.0237678967,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2018-03-06 00:00:00,2019-03-27 00:00:00,CNY,41059027041.86,75.7488976056,41059027041.86,75.7488976056,,,,,,,,,,,38193328375.67,79.2987956719,33731309612.52,96.063090341,,,,,1582790.91,,,,,,0,,,,,,,,254586980.13,22.1469442835,2385502184.43,16.646190884,903305812.83,44.2611211892,,,904555822.18,-17.132294005,968718069.77,,90727738.44,,12485172.67,-90.0876076858,,,0,,-133875.0,,22754584.92,116.4994206638,-1760317.33,98.7735904279,,,,,3134273.8,437.7288338593,,,,,102470103.32,,,,0,,2993923753.23,55.7723057708,22705250.88,-93.4039498365,,,86816817.86,1074.5878502319,3859204.22,552.5582582449,0,,0,,2929812186.25,29.7053789149,476794045.89,47.7928205762,,,,,,,2453018140.36,26.6916657476,,,2454278178.14,26.7567432464,-1260037.78,,2402315993.11,30.3145841916,50702147.25,-45.3267959951,2347742878.9,34.5768831036,,,,,1.0706,12.8491620112,1.0706,12.8491620112,-12823290.39,-415.447181825,-12823290.39,-415.447181825,,,,,,,,,,,,,,,,,,,,,-12823290.39,-415.447181825,-5399019.78,-232.813460697,,,,,,,,,,,,,-7424270.61,,,,,,,,,,2440194849.97,25.7653310483,2389492702.72,29.3337809196,50702147.25,-45.3267959951,,,,,,,,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2017-09-30 00:00:00,三季报,2017三季报,058001001,2017-10-20 00:00:00,2018-10-22 00:00:00,CNY,26888632090.58,72.5204685863,26888632090.58,72.5204685863,,,,,,,,,,,24424661354.47,65.4504698485,21245018401.55,81.2569209666,,,,,7993413.76,,,,,,0,,,,,,,,186748433.41,111.5433627332,1707634721.73,12.4716054279,582768185.99,-2.8327586465,,,671573721.39,-15.6528670644,718099584.58,,74577085.94,,22924476.64,-41.309370775,,,0,,,,18238460.51,119.6701455807,12875243.21,113.7295971517,,,,,2551287.28,,,,,,48433876.42,,,,0,,2533194360.32,246.7657785718,16099395.11,-92.8434113473,1501691.98,353.5163438747,82689187.04,1627.1659150271,1206180.54,-27.7450874568,0,,0,,2466604568.39,159.4536520679,373683976.99,168.1733404928,,,,,,,2092920591.4,157.9560967031,,,2092920591.4,,,,2045367487.21,186.9658548689,47553104.19,-51.7673948689,2077470272.11,302.6840288426,,,,,0.9529,133.8404907975,0.9529,133.8404907975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092920591.4,157.9560967031,2045367487.21,186.9658548689,47553104.19,-51.7673948689,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2017-06-30 00:00:00,中报,2017中报,058001001,2017-08-10 00:00:00,2018-08-16 00:00:00,CNY,16800189095.04,74.297948328,16800189095.04,74.297948328,,,,,,,,,,,15325854346.14,65.0966929858,13215875782.23,80.2616986648,,,,,,,,,,,0,,,,,,,,119856625.42,124.2267727574,1178319523.09,17.3376607752,344473094.84,5.166696001,,,447303562.69,-16.5121916667,,,,,20025757.87,-34.2899017011,,,0,,,,16853383.64,125.3019091416,13079311.8,119.6597427614,,,,,2481583.0,,,,,,20649799.87,,,,0,,1514319515.41,423.6047360224,2901324.69,-97.8238356785,1279613.41,436.4124985653,6753365.88,167.7694501396,993621.61,10226.7317893459,0,,0,,1510467474.22,259.6255081599,237561526.3,260.069832455,,,,,,,1272905947.92,259.5427056317,,,1272905947.92,,,,1244360208.53,357.0833866813,28545739.39,-65.1010842673,1230455816.94,737.3685977075,,,,,0.5797,230.125284738,0.5797,230.125284738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272905947.92,259.5427056317,1244360208.53,357.0833866813,28545739.39,-65.1010842673,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2017-03-31 00:00:00,一季报,2017一季报,058001001,2017-04-22 00:00:00,2018-04-23 00:00:00,CNY,6727032264.64,65.5816279023,6727032264.64,65.5816279023,,,,,,,,,,,5920634397.98,48.6245018351,4933934901.68,61.4154521258,,,,,,,,,,,0,,,,,,,,54338340.41,131.10946632,540833107.55,18.9338848801,156934564.78,-4.923224476,,,222495421.28,-18.4410308953,,,,,12098062.28,11.5968662717,,,0,,0.0,,13586632.23,692.0085196284,12663488.28,,,,,,823431.33,,,,,,11401001.88,,,,0,,832208932.1,984.255810858,688497.79,-98.7726898664,823431.33,,1108951.77,-14.5521623138,,,0,,0,,831788478.12,532.2780304615,119521135.48,279.3997726162,,,,,,,712267342.64,611.9004498644,,,712267342.64,,0.0,,697521813.22,1166.47045032,14745529.42,-67.2143023509,680206931.93,1208.6381568517,,,,,0.325,750.7853403141,0.325,750.7853403141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712267342.64,611.9004498644,697521813.22,1166.47045032,14745529.42,-67.2143023509,,,,,,,,,,,
